CustomerID,Age,Income,Tenure,Education,Industry,Geographic Location,Cohort
886,51,67032.27525,4,Bachelor,Finance,North America,7/31/2020
887,35,44750.32809,4,Bachelor,Entertainment,South America,10/31/2023
888,47,58242.12189,6,Bachelor,Education,Asia,2/28/2019
889,32,81934.19834,6,PhD,Finance,Asia,4/30/2019
890,44,60330.17036,6,Bachelor,Education,Asia,1/31/2020
891,68,55587.43565,7,PhD,Entertainment,North America,3/31/2021
892,51,73986.83503,5,PhD,Finance,South America,6/30/2023
893,69,66871.97967,8,Bachelor,Healthcare,Asia,2/28/2021
894,55,38009.08886,4,Bachelor,Entertainment,Europe,5/31/2021
895,50,54417.87114,5,Bachelor,Finance,Europe,4/30/2021
896,41,24237.56399,1,High School,Education,Europe,4/30/2023
897,32,41897.69917,7,High School,Education,Australia,4/30/2019
898,47,54710.79451,5,Master,Finance,South America,11/30/2022
899,59,40968.41971,9,Bachelor,Education,North America,11/30/2018
900,68,54100.50119,5,High School,Finance,North America,1/31/2018
901,34,49799.23077,8,High School,Finance,South America,1/31/2019
902,22,58046.25099,9,PhD,Education,Australia,6/30/2020
903,46,43637.01467,5,Bachelor,Technology,South America,9/30/2023
904,21,35897.76628,9,PhD,Healthcare,Australia,6/30/2019
905,27,72171.90239,5,Bachelor,Entertainment,Asia,1/31/2019
906,34,42564.54886,6,Bachelor,Healthcare,Asia,8/31/2020
907,27,59900.1589,3,High School,Entertainment,Australia,11/30/2023
908,34,71528.7054,5,Bachelor,Entertainment,South America,12/31/2023
909,37,52440.04998,5,Bachelor,Healthcare,Asia,2/28/2022
910,41,37155.40146,8,High School,Finance,South America,11/30/2023
911,22,47320.85038,7,Bachelor,Education,Asia,7/31/2020
912,51,65263.11375,8,Bachelor,Technology,South America,3/31/2022
913,23,53093.71319,12,Bachelor,Technology,South America,3/31/2020
914,19,31922.87312,2,Master,Technology,Europe,12/31/2022
915,30,58949.6575,6,Bachelor,Healthcare,Australia,9/30/2020
916,60,61542.97204,4,Bachelor,Healthcare,North America,5/31/2022
917,60,44670.32171,7,PhD,Finance,Australia,12/31/2023
918,65,59153.66563,4,Master,Technology,South America,9/30/2020
919,28,53675.27893,4,PhD,Finance,South America,5/31/2021
920,68,47038.55692,3,Bachelor,Technology,Australia,7/31/2019
921,64,30596.96385,6,Master,Healthcare,South America,5/31/2021
922,40,66169.30843,6,Bachelor,Education,Asia,6/30/2021
923,33,61388.165,4,High School,Education,South America,11/30/2019
924,48,58758.29442,7,Master,Education,Australia,9/30/2020
925,28,73167.89006,6,Bachelor,Education,Australia,8/31/2019
926,33,64177.90591,6,High School,Entertainment,Australia,1/31/2020
927,25,60298.49009,6,High School,Technology,Europe,4/30/2022
928,21,16801.58978,2,Master,Education,Europe,12/31/2018
929,57,67953.42428,4,High School,Entertainment,Europe,8/31/2020
930,21,51246.20771,2,High School,Entertainment,Europe,9/30/2020
931,42,54687.3752,4,Bachelor,Entertainment,Europe,8/31/2023
932,20,54789.99785,4,High School,Finance,Europe,3/31/2019
933,49,61607.49115,3,PhD,Finance,Europe,3/31/2022
934,20,66832.62543,5,Bachelor,Entertainment,Australia,6/30/2018
935,44,59513.61715,6,Bachelor,Education,North America,9/30/2023
936,46,57129.28384,4,PhD,Technology,Europe,9/30/2023
937,49,53472.69109,4,Bachelor,Healthcare,Australia,11/30/2020
938,67,-274.1577536,2,Bachelor,Finance,North America,10/31/2020
939,68,45686.13471,9,Master,Education,Europe,3/31/2023
940,36,35876.15724,9,Bachelor,Education,North America,8/31/2023
941,38,68161.09308,8,Bachelor,Healthcare,North America,6/30/2019
942,22,59285.55797,6,Master,Healthcare,Asia,2/29/2020
943,35,43127.94519,8,Master,Education,South America,1/31/2023
944,45,44634.24227,4,Master,Healthcare,Asia,12/31/2021
945,59,44090.27955,7,PhD,Education,North America,12/31/2023
946,39,43822.60769,6,Master,Healthcare,Australia,7/31/2020
947,38,28331.63835,6,Master,Healthcare,Europe,10/31/2020
948,23,25080.8076,7,Master,Education,South America,7/31/2018
949,18,50435.70159,2,High School,Entertainment,Europe,7/31/2018
950,22,66129.71209,7,Bachelor,Education,Australia,11/30/2021
951,58,41934.65454,6,Master,Technology,South America,8/31/2018
952,29,54551.67126,6,Bachelor,Healthcare,Asia,1/31/2018
953,43,61013.91376,6,High School,Finance,North America,3/31/2018
954,63,35099.32692,5,Bachelor,Healthcare,Australia,5/31/2022
955,51,49700.36857,7,Bachelor,Technology,North America,2/28/2021
956,66,40002.19278,5,Bachelor,Finance,North America,3/31/2022
957,31,74091.79238,9,Master,Finance,Europe,3/31/2019
958,43,73436.8926,6,PhD,Education,Australia,7/31/2023
959,62,35114.8574,5,Master,Entertainment,North America,4/30/2023
960,44,55788.26575,3,Master,Education,Asia,8/31/2023
961,26,66013.98951,10,Bachelor,Finance,South America,5/31/2018
962,43,62724.94251,3,Bachelor,Finance,Australia,10/31/2018
963,64,51223.44552,4,Bachelor,Entertainment,Europe,8/31/2018
964,39,69598.36193,4,Bachelor,Healthcare,Australia,12/31/2018
965,64,36432.27967,5,High School,Entertainment,Europe,4/30/2023
966,47,45453.60583,8,Bachelor,Education,South America,11/30/2022
967,60,36835.3637,2,Bachelor,Healthcare,Asia,7/31/2023
968,65,61737.40242,12,Bachelor,Education,North America,2/28/2022
969,34,41260.44689,4,PhD,Entertainment,Australia,11/30/2019
970,43,47431.26237,2,Bachelor,Healthcare,Europe,4/30/2021
971,53,59265.05552,3,High School,Entertainment,South America,6/30/2019
972,18,60473.74871,1,Bachelor,Technology,North America,9/30/2019
973,25,36393.10481,8,Bachelor,Finance,South America,1/31/2018
974,66,65849.82926,8,Bachelor,Healthcare,Asia,2/28/2021
975,52,56835.34503,6,High School,Finance,North America,5/31/2021
976,69,33774.45741,3,Bachelor,Technology,North America,6/30/2021
977,32,30084.26156,5,PhD,Healthcare,North America,9/30/2018
978,64,49762.70435,5,Bachelor,Finance,Europe,11/30/2019
979,39,62751.40984,5,PhD,Finance,North America,11/30/2018
980,31,63135.73794,3,Master,Healthcare,South America,11/30/2023
981,43,55342.50316,9,High School,Finance,Europe,7/31/2020
982,45,50730.12257,6,Master,Finance,North America,2/29/2020
983,40,57676.06504,7,Bachelor,Healthcare,South America,6/30/2020
984,31,37170.04228,5,High School,Finance,South America,10/31/2020
985,41,75304.81795,4,Bachelor,Finance,Australia,10/31/2021
986,19,75109.07627,4,Master,Education,South America,9/30/2023
987,62,56432.18472,3,High School,Education,Asia,5/31/2018
988,43,52959.5063,11,PhD,Technology,North America,1/31/2023
989,31,43828.68541,4,Master,Education,North America,2/28/2021
990,68,57931.23269,6,PhD,Education,North America,4/30/2020
991,24,39630.23943,8,Bachelor,Technology,South America,2/29/2020
992,20,16645.81954,4,PhD,Finance,South America,1/31/2023
993,64,9288.390493,10,Bachelor,Finance,North America,11/30/2019
994,40,38007.525,4,High School,Education,Europe,10/31/2021
995,63,52345.67184,6,Master,Technology,Europe,6/30/2020
996,60,54979.57601,6,Master,Finance,Asia,7/31/2023
997,64,42698.64487,5,Bachelor,Entertainment,Australia,9/30/2020
998,62,52127.52751,4,Bachelor,Healthcare,Asia,3/31/2018
999,35,45886.57464,7,High School,Healthcare,North America,9/30/2023
1000,55,35010.30864,3,Bachelor,Healthcare,North America,6/30/2021
1001,52,49193.83237,6,Bachelor,Education,North America,2/28/2023
1002,68,62194.35669,5,Bachelor,Healthcare,Australia,10/31/2022
1003,32,35689.07378,2,Bachelor,Healthcare,South America,9/30/2022
1004,42,35695.9308,5,PhD,Entertainment,Australia,1/31/2018
1005,54,33961.24109,1,Bachelor,Finance,Asia,12/31/2022
1006,45,20952.21898,3,Master,Entertainment,South America,9/30/2023
1007,27,42796.96439,6,PhD,Education,South America,11/30/2022
1008,56,60711.29169,6,Bachelor,Healthcare,Asia,10/31/2021
1009,34,52608.74126,12,High School,Finance,South America,10/31/2020
1010,56,47461.23674,3,High School,Healthcare,Europe,1/31/2020
1011,39,51935.97197,4,Master,Healthcare,Asia,6/30/2021
1012,43,42665.27769,3,High School,Education,Asia,5/31/2020
1013,61,20781.70044,4,Bachelor,Healthcare,Europe,1/31/2020
1014,42,61755.78173,0,High School,Technology,Australia,6/30/2022
1015,34,66066.86861,7,High School,Finance,Australia,7/31/2023
1016,30,39077.64836,7,Bachelor,Finance,Australia,3/31/2019
1017,37,47737.46569,3,PhD,Technology,South America,4/30/2018
1018,42,46445.01243,4,Bachelor,Education,Europe,2/28/2021
1019,21,55269.33214,6,PhD,Healthcare,Asia,8/31/2019
1020,27,75348.40185,4,PhD,Healthcare,Asia,11/30/2019
1021,20,67396.86868,3,High School,Finance,Asia,1/31/2021
1022,58,44346.28662,4,Bachelor,Education,South America,2/28/2023
1023,62,58136.95792,7,Master,Education,South America,8/31/2018
1024,35,68815.35303,5,Master,Education,Australia,1/31/2021
1025,64,56125.17747,4,Bachelor,Healthcare,South America,9/30/2021
1026,53,49929.50893,11,PhD,Education,Australia,9/30/2020
1027,64,56690.00142,2,High School,Technology,Australia,7/31/2018
1028,39,39450.92716,4,High School,Entertainment,Asia,10/31/2019
1029,51,41640.78314,5,Bachelor,Education,South America,5/31/2018
1030,64,34039.48647,4,Bachelor,Entertainment,Australia,3/31/2019
1031,25,54605.96775,4,High School,Healthcare,Europe,9/30/2019
1032,57,48028.95641,1,Bachelor,Education,Europe,5/31/2019
1033,66,37653.22908,2,High School,Finance,South America,8/31/2022
1034,61,47537.30883,9,Bachelor,Healthcare,Asia,2/28/2022
1035,36,57049.97391,6,Master,Technology,Asia,7/31/2018
1036,59,78720.68459,7,Master,Technology,Australia,2/28/2022
1037,58,65181.01797,6,Bachelor,Entertainment,South America,12/31/2022
1038,54,15737.78214,4,Bachelor,Entertainment,Europe,7/31/2018
1039,23,53589.627,10,Bachelor,Finance,Australia,4/30/2021
1040,69,71439.86394,3,High School,Finance,Australia,9/30/2021
1041,43,29931.89763,9,Bachelor,Technology,North America,11/30/2022
1042,51,58273.38905,0,High School,Education,South America,7/31/2022
1043,62,46450.36722,8,Master,Technology,Australia,4/30/2023
1044,23,67254.35796,7,PhD,Technology,Europe,5/31/2023
1045,54,56063.85793,1,Bachelor,Finance,North America,6/30/2022
1046,50,36739.76818,3,Master,Entertainment,Europe,4/30/2021
1047,39,46987.22783,4,High School,Finance,Asia,5/31/2022
1048,38,47874.56486,4,Bachelor,Finance,North America,8/31/2021
1049,23,48152.32678,5,Master,Finance,North America,3/31/2023
1050,23,66788.94417,8,Bachelor,Technology,Australia,2/28/2018
1051,65,37360.70118,8,High School,Education,Asia,9/30/2019
1052,21,65045.76964,4,Master,Technology,Australia,2/28/2022
1053,47,45466.25486,1,Master,Healthcare,South America,4/30/2022
1054,28,53352.66659,7,Master,Finance,Europe,9/30/2018
1055,47,51085.66379,3,Master,Finance,Europe,8/31/2019
1056,48,49672.91993,2,PhD,Healthcare,Australia,6/30/2019
1057,41,49795.95748,7,High School,Finance,Europe,6/30/2020
1058,26,71860.37837,2,High School,Finance,Europe,5/31/2023
1059,20,62636.74887,8,Bachelor,Finance,South America,12/31/2019
1060,68,44559.26466,6,High School,Healthcare,Asia,11/30/2021
1061,48,73741.80881,4,Bachelor,Technology,North America,8/31/2021
1062,57,54120.21611,6,Bachelor,Finance,Australia,5/31/2020
1063,54,55364.36389,5,Bachelor,Education,Australia,8/31/2023
1064,53,37440.21381,3,High School,Healthcare,South America,5/31/2019
1065,41,42537.52012,9,PhD,Entertainment,South America,5/31/2018
1066,48,39672.44738,5,High School,Healthcare,North America,2/28/2022
1067,23,51291.09297,5,Bachelor,Technology,Asia,4/30/2021
1068,19,59581.74619,6,Master,Healthcare,Australia,10/31/2021
1069,37,55508.48449,5,Master,Entertainment,South America,3/31/2022
1070,45,73820.66234,4,Bachelor,Education,Australia,11/30/2018
1071,28,36683.62992,3,High School,Entertainment,Europe,12/31/2018
1072,21,51723.03565,2,Bachelor,Healthcare,Australia,1/31/2019
1073,32,30755.91006,6,High School,Entertainment,Asia,4/30/2023
1074,23,36171.93543,3,High School,Healthcare,Asia,8/31/2018
1075,66,68968.67566,4,Bachelor,Education,Australia,5/31/2023
1076,47,43052.527,6,Bachelor,Education,Europe,9/30/2018
1077,55,37949.54306,4,Bachelor,Technology,Asia,2/28/2018
1078,68,18050.34687,7,Bachelor,Education,South America,1/31/2019
1079,19,37799.68028,9,PhD,Finance,Australia,2/28/2018
1080,32,46920.79589,10,PhD,Entertainment,Europe,8/31/2023
1081,28,29638.9556,7,Bachelor,Entertainment,South America,12/31/2021
1082,25,46058.24917,6,High School,Healthcare,Australia,3/31/2018
1083,43,69059.46591,5,Bachelor,Education,Europe,8/31/2023
1084,68,39390.4199,4,High School,Technology,South America,6/30/2018
1085,62,35849.25426,2,Bachelor,Technology,Asia,5/31/2018
1086,61,33141.478,3,Bachelor,Technology,Australia,3/31/2018
1087,22,32873.53861,4,Bachelor,Finance,Australia,10/31/2018
1088,23,58033.6617,10,Bachelor,Education,Asia,7/31/2021
1089,43,50730.03105,2,High School,Technology,North America,7/31/2019
1090,21,64352.85319,1,Bachelor,Finance,South America,2/28/2019
1091,36,80297.56837,4,Bachelor,Entertainment,Asia,9/30/2019
1092,37,22544.13302,9,Bachelor,Healthcare,Australia,7/31/2021
1093,50,55701.18063,6,Bachelor,Education,South America,4/30/2020
1094,37,33220.70998,10,Bachelor,Education,South America,9/30/2019
1095,66,61833.48947,6,Bachelor,Entertainment,North America,12/31/2020
1096,29,45921.31998,4,Bachelor,Education,Australia,12/31/2019
1097,64,50409.84141,4,High School,Education,Europe,6/30/2022
1098,18,30752.33858,9,High School,Education,North America,2/28/2021
1099,43,43603.59462,5,Bachelor,Education,North America,5/31/2019
1100,31,51344.93377,4,High School,Finance,Europe,10/31/2019
1101,55,70341.1722,2,Bachelor,Finance,Europe,9/30/2021
1102,54,38081.59209,5,Master,Healthcare,North America,1/31/2023
1103,28,41739.62643,4,PhD,Education,South America,11/30/2018
1104,53,64164.34463,5,PhD,Entertainment,Asia,1/31/2023
1105,30,37109.89574,2,High School,Technology,Asia,2/28/2021
1106,60,67135.77716,6,PhD,Healthcare,North America,6/30/2023
1107,20,49863.70138,5,Bachelor,Technology,South America,9/30/2020
1108,50,54546.84442,4,Bachelor,Technology,Europe,7/31/2021
1109,23,55512.83454,4,High School,Education,North America,7/31/2020
1110,67,40756.6917,2,Master,Entertainment,Australia,11/30/2020
1111,27,55848.30229,4,High School,Technology,South America,1/31/2021
1112,22,38414.45324,6,Master,Technology,Australia,11/30/2021
1113,40,42468.45494,5,High School,Healthcare,Australia,11/30/2019
1114,27,58380.36449,7,Bachelor,Entertainment,North America,12/31/2020
1115,61,54400.90933,1,Bachelor,Entertainment,South America,4/30/2021
1116,19,48875.52574,2,High School,Technology,Australia,3/31/2019
1117,30,31119.02526,5,High School,Entertainment,South America,1/31/2021
1118,57,34862.62566,6,Bachelor,Healthcare,Asia,4/30/2018
1119,19,54150.63566,8,High School,Healthcare,Australia,10/31/2019
1120,37,60982.10845,5,Bachelor,Healthcare,Australia,10/31/2019
1121,18,33355.31743,9,Bachelor,Education,South America,5/31/2019
1122,54,37402.62129,1,Master,Technology,Asia,12/31/2023
1123,26,52012.77761,3,Bachelor,Entertainment,Australia,2/28/2021
1124,34,51691.81794,5,High School,Healthcare,North America,12/31/2019
1125,26,25640.64187,4,Bachelor,Technology,South America,6/30/2018
1126,28,52423.4452,2,High School,Technology,South America,8/31/2023
1127,32,41024.48285,4,PhD,Education,Australia,6/30/2018
1128,41,74615.69945,2,Master,Entertainment,Asia,2/29/2020
1129,55,53737.97814,3,Bachelor,Entertainment,Australia,5/31/2021
1130,52,56322.10175,9,High School,Healthcare,Europe,2/28/2021
1131,47,56710.38953,5,Master,Healthcare,Australia,7/31/2021
1132,48,31791.08929,2,Master,Technology,Europe,5/31/2022
1133,66,79158.1534,6,Master,Entertainment,North America,3/31/2019
1134,22,25656.33129,6,Master,Entertainment,South America,8/31/2022
1135,61,61935.54713,6,Bachelor,Healthcare,South America,8/31/2022
1136,67,59279.95906,4,High School,Finance,Asia,7/31/2020
1137,31,42844.9643,8,Bachelor,Technology,Australia,9/30/2022
1138,28,59996.75475,5,Bachelor,Entertainment,North America,3/31/2022
1139,26,45236.40202,8,Bachelor,Education,Europe,12/31/2019
1140,51,39868.07833,9,Bachelor,Education,Asia,10/31/2022
1141,29,57043.38754,5,High School,Finance,North America,4/30/2018
1142,52,34901.58513,6,Bachelor,Healthcare,North America,10/31/2018
1143,52,46636.17262,6,Bachelor,Healthcare,Europe,3/31/2023
