Fecha,Region,Categoria Producto,Ventas,Gasto Promociones,Descuento%,Stock Disponible,Clientes Atendidos
2022-03-07,Sur,Ropa Formal,705.0435000000001,186.6,5,370,61
2022-03-07,Sur,Deportivo,565.3515,138.1732818067065,5,277,47
2022-03-07,Sur,Accesorios,239.43,61.32,0,97,20
2022-03-07,Este,Ropa Casual,811.8513392183114,234.4605461350723,0,446,85
2022-03-07,Este,Ropa Formal,1147.49,242.05,0,581,113
2022-03-07,Este,Deportivo,685.07,143.0,0,377,68
2022-03-07,Este,Accesorios,535.23,103.99,0,295,47
2022-03-07,Oeste,Ropa Casual,826.23,158.86,0,367,78
2022-03-07,Oeste,Ropa Formal,1167.1695,284.77,5,517,115
2022-03-07,Oeste,Deportivo,636.92,169.03,0,325,63
2022-03-07,Oeste,Accesorios,604.5621841503271,93.28,0,341,69
2022-03-07,Centro,Ropa Casual,1282.7,354.37,0,620,128
2022-03-07,Centro,Ropa Formal,1664.8500000000001,403.21,10,769,158
2022-03-07,Centro,Deportivo,1017.89,248.2,0,535,102
2022-03-07,Centro,Accesorios,887.7330000000001,188.55,5,425,92
2022-03-08,Norte,Ropa Casual,950.05,218.23,0,448,89
2022-03-08,Norte,Ropa Formal,987.546,235.51,5,476,92
2022-03-08,Norte,Deportivo,736.12,212.31,0,393,75
2022-03-08,Norte,Accesorios,632.6145,129.37,5,296,53
2022-03-08,Sur,Ropa Casual,754.4350000000001,136.7755486219189,10,326,65
2022-03-08,Sur,Ropa Formal,596.88,179.37,0,306,61
2022-03-08,Sur,Deportivo,504.67,136.14,0,237,54
2022-03-08,Sur,Accesorios,418.37,96.75,0,191,45
2022-03-08,Este,Ropa Casual,1060.8675,220.82,5,526,100
2022-03-08,Este,Ropa Formal,1030.7777481593828,247.5,0,571,114
2022-03-08,Este,Deportivo,645.38,126.03,0,321,57
2022-03-08,Este,Accesorios,534.4185,129.63,5,244,46
2022-03-08,Oeste,Ropa Casual,753.1000925864103,204.82,5,413,68
2022-03-08,Oeste,Ropa Formal,906.57,313.5,0,412,94
2022-03-08,Oeste,Deportivo,682.6600000000001,141.22622534190066,10,291,66
2022-03-08,Oeste,Accesorios,540.57,139.21,0,239,42
2022-03-08,Centro,Ropa Casual,1423.01,299.64,0,690,148
2022-03-08,Centro,Ropa Formal,1649.41,389.7,0,809,167
2022-03-08,Centro,Deportivo,1148.85,253.59,0,564,115
2022-03-08,Centro,Accesorios,816.11,188.8,0,383,86
2022-03-09,Norte,Ropa Casual,815.85,192.99,0,419,74
2022-03-09,Norte,Ropa Formal,1118.82,290.69,0,553,113
2022-03-09,Norte,Deportivo,915.37,215.67,0,499,94
2022-03-09,Norte,Accesorios,481.47,108.7841024739344,0,217,50
2022-03-09,Sur,Ropa Casual,787.3215000000001,186.97,5,358,74
2022-03-09,Sur,Ropa Formal,1238.2335,158.95,5,582,118
2022-03-09,Sur,Deportivo,449.62,122.98,0,210,44
2022-03-09,Sur,Accesorios,372.85,107.71,0,193,37
2022-03-09,Este,Ropa Casual,736.85,191.34,0,338,72
2022-03-09,Este,Ropa Formal,1039.7625,209.56,5,521,101
2022-03-09,Este,Deportivo,513.21,140.01240441826923,0,215,53
2022-03-09,Este,Accesorios,519.1095,95.72633193183914,5,237,49
2022-03-09,Oeste,Ropa Casual,700.69,213.16,0,366,67
2022-03-09,Oeste,Ropa Formal,999.92,225.52,0,525,102
2022-03-09,Oeste,Deportivo,751.39,180.11,0,372,79
2022-03-09,Oeste,Accesorios,495.05500000000006,124.97,10,199,57
2022-03-09,Centro,Ropa Casual,1326.5780000000002,330.08,10,614,129
2022-03-09,Centro,Ropa Formal,1658.7139271674264,427.27,5,872,169
2022-03-09,Centro,Deportivo,1164.3345000000002,276.77,5,536,108
2022-03-09,Centro,Accesorios,842.5919439591405,202.79,0,482,94
2022-03-10,Norte,Ropa Casual,973.55,206.92,0,491,97
2022-03-10,Norte,Ropa Formal,1019.96,307.3,0,496,105
2022-03-10,Norte,Deportivo,692.1705000000001,153.82,5,311,60
2022-03-10,Norte,Accesorios,479.17100000000005,178.41,10,209,42
2022-03-10,Sur,Ropa Casual,502.83,146.57,0,255,49
2022-03-10,Sur,Ropa Formal,986.7770000000002,144.49,10,449,93
2022-03-10,Sur,Deportivo,433.96500000000003,110.51,5,224,42
2022-03-10,Sur,Accesorios,319.91039078564796,101.87,0,185,43
2022-03-10,Este,Ropa Casual,869.0,168.4,0,438,79
2022-03-10,Este,Ropa Formal,1058.365,221.77,10,459,101
2022-03-10,Este,Deportivo,644.43,174.01,0,348,60
2022-03-10,Este,Accesorios,444.58050000000003,108.62,5,216,50
2022-03-10,Oeste,Ropa Casual,755.246823653822,250.15,5,367,80
2022-03-10,Oeste,Ropa Formal,1077.6675,258.49,5,508,104
2022-03-10,Oeste,Deportivo,633.09,162.91,0,302,73
2022-03-10,Oeste,Accesorios,480.08,132.44,0,241,43
2022-03-10,Centro,Ropa Casual,1196.28,308.5,0,570,120
2022-03-10,Centro,Ropa Formal,1524.99,384.1,0,784,152
2022-03-10,Centro,Deportivo,1087.81,297.51,0,554,111
2022-03-10,Centro,Accesorios,882.2205000000001,214.55,5,436,87
2022-03-11,Norte,Ropa Casual,1115.4990000000003,232.32,5,521,106
2022-03-11,Norte,Ropa Formal,974.18,223.24,0,499,89
2022-03-11,Norte,Deportivo,718.9875000000001,204.85,5,348,78
2022-03-11,Norte,Accesorios,603.44,132.14,0,331,53
2022-03-11,Sur,Ropa Casual,670.2044999999999,166.47,5,289,62
2022-03-11,Sur,Ropa Formal,769.15,155.93,0,324,75
2022-03-11,Sur,Deportivo,641.424,79.67,5,279,54
2022-03-11,Sur,Accesorios,449.23199999999997,121.38,5,234,38
2022-03-11,Este,Ropa Casual,1039.8465,193.9,5,478,95
2022-03-11,Este,Ropa Formal,982.338,219.76595646868626,5,452,99
2022-03-11,Este,Deportivo,864.53,139.49,0,436,95
2022-03-11,Este,Accesorios,620.2245,135.46,5,297,58
2022-03-11,Oeste,Ropa Casual,1000.59,223.94,0,512,97
2022-03-11,Oeste,Ropa Formal,1174.88,172.44,0,573,118
2022-03-11,Oeste,Deportivo,646.94,156.1,0,318,68
2022-03-11,Oeste,Accesorios,490.05600000000004,137.28,5,196,41
2022-03-11,Centro,Ropa Casual,1353.98,402.62,0,682,129
2022-03-11,Centro,Ropa Formal,1810.03,400.93,0,892,184
2022-03-11,Centro,Deportivo,1124.93,308.05,0,543,116
2022-03-11,Centro,Accesorios,755.29,203.03,0,393,70
2022-03-12,Norte,Ropa Casual,827.02,247.3,0,417,84
2022-03-12,Norte,Ropa Formal,1273.019,333.24,10,612,116
2022-03-12,Norte,Deportivo,853.39,219.45,0,444,84
2022-03-12,Norte,Accesorios,533.83,120.46,0,290,56
2022-03-12,Sur,Ropa Casual,442.14500000000004,101.62,10,171,43
2022-03-12,Sur,Ropa Formal,967.84,120.9,0,523,106
2022-03-12,Sur,Deportivo,422.09200000000004,106.18,10,187,34
2022-03-12,Sur,Accesorios,428.05199999999996,79.32,20,161,38
2022-03-12,Este,Ropa Casual,909.5925,191.05,15,382,79
2022-03-12,Este,Ropa Formal,1116.0490000000002,226.63,10,505,108
2022-03-12,Este,Deportivo,844.0520000000001,182.91,10,365,74
2022-03-12,Este,Accesorios,579.04,133.43,0,239,57
2022-03-12,Oeste,Ropa Casual,784.04,178.09,0,355,71
2022-03-12,Oeste,Ropa Formal,1005.0920000000001,245.19,10,496,91
2022-03-12,Oeste,Deportivo,511.8082507899565,173.76,10,274,46
2022-03-12,Oeste,Accesorios,706.452,128.84,20,298,62
2022-03-12,Centro,Ropa Casual,1617.4199999999998,327.8,20,653,140
2022-03-12,Centro,Ropa Formal,1738.4180000000003,418.1,10,807,153
2022-03-12,Centro,Deportivo,1146.3760000000002,277.45,10,507,101
2022-03-12,Centro,Accesorios,913.29,188.13,0,457,91
2022-03-13,Norte,Ropa Casual,1106.2254877403334,181.76,10,572,111
2022-03-13,Norte,Ropa Formal,1187.62,222.43268425545216,0,636,115
2022-03-13,Norte,Deportivo,795.96,167.38,10,356,67
2022-03-13,Norte,Accesorios,709.7109999999999,142.21,15,262,60
2022-03-13,Sur,Ropa Casual,633.0,182.66165778040852,0,327,61
2022-03-13,Sur,Ropa Formal,1031.47,172.06,10,449,96
2022-03-13,Sur,Deportivo,577.41,130.02,0,285,51
2022-03-13,Sur,Accesorios,511.63200000000006,109.77,10,233,55
2022-03-13,Este,Ropa Casual,828.79,203.1,0,448,82
2022-03-13,Este,Ropa Formal,1193.907,272.56,10,533,99
2022-03-13,Este,Deportivo,950.9694999999999,186.21,15,398,87
2022-03-13,Este,Accesorios,504.9911018348124,122.59,10,246,45
2022-03-13,Oeste,Ropa Casual,964.2380000000002,228.71,10,421,88
2022-03-13,Oeste,Ropa Formal,940.808,206.42,10,398,83
2022-03-13,Oeste,Deportivo,661.5719999999999,198.01,20,281,39
2022-03-13,Oeste,Accesorios,512.4608497326434,134.77,10,283,46
2022-03-13,Centro,Ropa Casual,1637.7790000000002,293.55,10,770,149
2022-03-13,Centro,Ropa Formal,1586.6840000000002,398.69,10,724,146
2022-03-13,Centro,Deportivo,1256.7889999999998,267.03,15,568,112
2022-03-13,Centro,Accesorios,767.18,206.84,0,410,83
2022-03-14,Norte,Ropa Casual,866.62,209.2,0,447,88
2022-03-14,Norte,Ropa Formal,1430.48,262.589926478924,0,716,155
2022-03-14,Norte,Deportivo,698.54,164.5463000565158,0,331,73
2022-03-14,Norte,Accesorios,489.7047702374428,160.46,0,261,55
2022-03-14,Sur,Ropa Casual,502.12,147.19,0,256,55
2022-03-14,Sur,Ropa Formal,795.07,169.19,0,371,80
2022-03-14,Sur,Deportivo,408.84,107.77,0,185,35
2022-03-14,Sur,Accesorios,548.5830000000001,84.08,5,277,56
2022-03-14,Este,Ropa Casual,900.354,241.81,5,393,84
2022-03-14,Este,Ropa Formal,887.79,192.8,0,411,89
2022-03-14,Este,Deportivo,743.87,162.96,0,358,68
2022-03-14,Este,Accesorios,486.24,132.75,0,234,45
2022-03-14,Oeste,Ropa Casual,926.8710000000001,215.49,10,426,82
2022-03-14,Oeste,Ropa Formal,930.174,313.54,5,453,82
2022-03-14,Oeste,Deportivo,689.81,164.48,0,328,72
2022-03-14,Oeste,Accesorios,538.6605000000001,116.0,5,293,42
2022-03-14,Centro,Ropa Casual,1465.6215,266.34,5,693,139
2022-03-14,Centro,Ropa Formal,1759.0545,460.27,5,831,170
2022-03-14,Centro,Deportivo,1279.4,279.03,0,649,132
2022-03-14,Centro,Accesorios,857.11,218.95,0,445,89
2022-03-15,Norte,Ropa Casual,925.44,269.26,0,510,96
2022-03-15,Norte,Ropa Formal,1146.22,244.57,0,580,108
2022-03-15,Norte,Deportivo,887.0085,196.18,5,426,79
2022-03-15,Norte,Accesorios,510.77,156.8,0,267,54
2022-03-15,Sur,Ropa Casual,675.03,122.48556593007659,0,331,63
2022-03-15,Sur,Ropa Formal,807.53,194.68,0,413,76
2022-03-15,Sur,Deportivo,500.01583353189494,114.21,5,266,49
2022-03-15,Sur,Accesorios,333.46,85.13,0,106,32
2022-03-15,Este,Ropa Casual,949.15,199.68,0,492,88
2022-03-15,Este,Ropa Formal,994.994,196.63,10,411,92
2022-03-15,Este,Deportivo,603.99,152.44487327243317,0,302,57
2022-03-15,Este,Accesorios,473.7,97.95,0,269,45
2022-03-15,Oeste,Ropa Casual,826.17,217.44,0,383,71
2022-03-15,Oeste,Ropa Formal,1012.94,199.94,0,535,93
2022-03-15,Oeste,Deportivo,718.9820000000001,110.15,10,344,65
2022-03-15,Oeste,Accesorios,488.55,150.69,0,269,53
2022-03-15,Centro,Ropa Casual,1407.525,351.92,5,695,129
2022-03-15,Centro,Ropa Formal,1603.38,375.55,0,826,155
2022-03-15,Centro,Deportivo,1139.66,251.7,0,565,110
2022-03-15,Centro,Accesorios,778.32,205.45,0,401,83
2022-03-16,Norte,Ropa Casual,896.0385,171.83842121136198,5,456,82
2022-03-16,Norte,Ropa Formal,1241.69,244.96,0,665,129
2022-03-16,Norte,Deportivo,612.66,128.42,0,295,61
2022-03-16,Norte,Accesorios,630.9490000000001,135.28,10,296,53
2022-03-16,Sur,Ropa Casual,490.66,169.95,0,231,50
2022-03-16,Sur,Ropa Formal,717.9136005031647,185.9536872551058,0,389,77
2022-03-16,Sur,Deportivo,556.18,98.22753868356443,0,266,58
2022-03-16,Sur,Accesorios,318.48,84.9,0,166,23
2022-03-16,Este,Ropa Casual,991.6935000000001,177.02,5,476,89
2022-03-16,Este,Ropa Formal,838.31,269.95,0,429,76
2022-03-16,Este,Deportivo,658.3080000000001,141.01,5,300,61
2022-03-16,Este,Accesorios,454.66,105.64,0,237,37
2022-03-16,Oeste,Ropa Casual,862.77,214.31,0,425,85
2022-03-16,Oeste,Ropa Formal,960.74,241.53,0,504,93
2022-03-16,Oeste,Deportivo,834.855,153.61,5,386,75
2022-03-16,Oeste,Accesorios,480.86,130.21,0,247,52
2022-03-16,Centro,Ropa Casual,1523.676,281.9099095133903,5,754,135
2022-03-16,Centro,Ropa Formal,1586.739,417.83,5,773,145
2022-03-16,Centro,Deportivo,1187.1,256.55,0,577,106
2022-03-16,Centro,Accesorios,860.4330000000001,220.8,5,393,70
2022-03-17,Norte,Ropa Casual,1036.3210000000001,252.29083985417282,10,484,98
2022-03-17,Norte,Ropa Formal,918.93,339.8,0,457,93
2022-03-17,Norte,Deportivo,806.53,225.46,0,368,84
2022-03-17,Norte,Accesorios,613.99,146.28,0,309,56
2022-03-17,Sur,Ropa Casual,593.53,168.21,0,283,65
2022-03-17,Sur,Ropa Formal,684.19,168.57,0,328,63
2022-03-17,Sur,Deportivo,503.77,128.57,0,279,55
2022-03-17,Sur,Accesorios,405.069,91.35,5,170,36
2022-03-17,Este,Ropa Casual,659.76,154.75,0,314,74
2022-03-17,Este,Ropa Formal,1337.82,282.55,0,666,131
2022-03-17,Este,Deportivo,715.44,145.41,0,352,75
2022-03-17,Este,Accesorios,544.22,145.63,0,266,45
2022-03-17,Oeste,Ropa Casual,873.57,185.68,0,463,93
2022-03-17,Oeste,Ropa Formal,1121.085,237.11,5,550,106
2022-03-17,Oeste,Deportivo,718.06,180.9,0,381,71
2022-03-17,Oeste,Accesorios,624.668,161.0,10,295,55
2022-03-17,Centro,Ropa Casual,1531.0049999999999,388.51,5,735,135
2022-03-17,Centro,Ropa Formal,1523.0040000000001,452.62,5,715,144
2022-03-17,Centro,Deportivo,1155.825,246.99,10,508,104
2022-03-17,Centro,Accesorios,824.37,183.96,0,415,80
2022-03-18,Norte,Ropa Casual,1031.1000000000001,245.17,5,519,94
2022-03-18,Norte,Ropa Formal,1076.06,259.2703101650533,0,533,113
2022-03-18,Norte,Deportivo,733.98,184.37,0,392,75
2022-03-18,Norte,Accesorios,608.1240000000001,129.09,10,271,50
2022-03-18,Sur,Ropa Casual,602.5845,130.04,5,271,65
2022-03-18,Sur,Ropa Formal,899.87,154.98,0,460,93
2022-03-18,Sur,Deportivo,434.64300000000003,134.81,10,161,39
2022-03-18,Sur,Accesorios,338.74,74.68,0,162,31
2022-03-18,Este,Ropa Casual,1017.81,152.65,0,542,102
2022-03-18,Este,Ropa Formal,886.8,280.01,0,410,94
2022-03-18,Este,Deportivo,765.42,178.18,0,358,73
2022-03-18,Este,Accesorios,520.45,131.87,0,250,58
2022-03-18,Oeste,Ropa Casual,842.7320000000001,155.91,10,378,81
2022-03-18,Oeste,Ropa Formal,1079.595,268.51,10,516,105
2022-03-18,Oeste,Deportivo,603.7224764198769,193.84,0,313,60
2022-03-18,Oeste,Accesorios,527.8110721355906,128.02,0,315,55
2022-03-18,Centro,Ropa Casual,1329.5129005249823,314.92,0,734,141
2022-03-18,Centro,Ropa Formal,1505.99,491.31,0,754,151
2022-03-18,Centro,Deportivo,992.0610000000001,310.67,5,473,93
2022-03-18,Centro,Accesorios,927.15,221.99,0,462,79
2022-03-19,Norte,Ropa Casual,903.09,232.33,0,434,90
2022-03-19,Norte,Ropa Formal,1221.6150207911012,278.97,10,616,128
2022-03-19,Norte,Deportivo,1060.1505,159.45,15,455,86
2022-03-19,Norte,Accesorios,699.655,139.74,10,290,64
2022-03-19,Sur,Ropa Casual,450.06,168.5,0,237,46
2022-03-19,Sur,Ropa Formal,773.498,146.8,10,371,66
2022-03-19,Sur,Deportivo,552.66,90.83,0,280,62
2022-03-19,Sur,Accesorios,467.1102432077746,128.48,10,219,42
2022-03-19,Este,Ropa Casual,1052.15,199.66,0,536,107
2022-03-19,Este,Ropa Formal,1073.14,184.02,0,547,104
2022-03-19,Este,Deportivo,817.872,167.45,20,358,77
2022-03-19,Este,Accesorios,414.38,120.18,0,246,32
2022-03-19,Oeste,Ropa Casual,1048.94,205.02,0,503,95
2022-03-19,Oeste,Ropa Formal,1000.2703448589123,232.17083848367673,15,503,108
2022-03-19,Oeste,Deportivo,924.577,153.15,15,396,87
2022-03-19,Oeste,Accesorios,563.84,138.65,0,290,50
2022-03-19,Centro,Ropa Casual,1303.6553787818798,404.28,0,733,137
2022-03-19,Centro,Ropa Formal,1750.58,420.81,0,873,180
2022-03-19,Centro,Deportivo,1107.06,303.59,0,531,107
2022-03-19,Centro,Accesorios,776.1930000000001,194.94,10,343,69
2022-03-20,Norte,Ropa Casual,953.9824999999998,206.312774565105,15,462,83
2022-03-20,Norte,Ropa Formal,1410.6,236.70427572117885,20,598,117
2022-03-20,Norte,Deportivo,778.283,159.51,10,370,73
2022-03-20,Norte,Accesorios,577.1183449773091,128.71,10,291,70
2022-03-20,Sur,Ropa Casual,549.6370000000001,135.4,10,244,49
2022-03-20,Sur,Ropa Formal,681.5944157096056,160.91403289867947,10,368,62
2022-03-20,Sur,Deportivo,530.03,85.39,0,271,51
2022-03-20,Sur,Accesorios,323.23271267569004,63.41,0,157,30
2022-03-20,Este,Ropa Casual,1108.4965,162.37,15,530,97
2022-03-20,Este,Ropa Formal,1217.821,242.38,10,560,117
2022-03-20,Este,Deportivo,736.725,187.33,10,357,66
2022-03-20,Este,Accesorios,419.9999013521363,121.56,0,231,49
2022-03-20,Oeste,Ropa Casual,1121.153,172.53,10,490,98
2022-03-20,Oeste,Ropa Formal,876.08,256.06,0,454,85
2022-03-20,Oeste,Deportivo,715.2750000000001,164.68,10,348,63
2022-03-20,Oeste,Accesorios,572.332,130.68,15,226,44
2022-03-20,Centro,Ropa Casual,1418.46,319.35,0,736,141
2022-03-20,Centro,Ropa Formal,1538.2441623474353,397.976937529113,0,858,169
2022-03-20,Centro,Deportivo,1322.8449999999998,251.7,15,575,119
2022-03-20,Centro,Accesorios,795.9820000000001,173.44,10,372,72
2022-03-21,Norte,Ropa Casual,1008.469,223.91,10,499,83
2022-03-21,Norte,Ropa Formal,999.8637255176998,265.0,0,554,104
2022-03-21,Norte,Deportivo,788.43,195.64,0,409,69
2022-03-21,Norte,Accesorios,593.01,139.93,0,289,54
2022-03-21,Sur,Ropa Casual,778.272,113.23,10,349,69
2022-03-21,Sur,Ropa Formal,776.85,104.23227401031669,0,407,82
2022-03-21,Sur,Deportivo,636.6303485584822,150.27,5,329,66
2022-03-21,Sur,Accesorios,287.39,63.62,0,150,36
2022-03-21,Este,Ropa Casual,970.6620000000001,181.24,5,472,89
2022-03-21,Este,Ropa Formal,1104.0,255.38,0,569,103
2022-03-21,Este,Deportivo,773.8280000000001,185.21,10,363,67
2022-03-21,Este,Accesorios,553.6410000000001,136.04,10,303,59
2022-03-21,Oeste,Ropa Casual,858.16,196.92,0,425,88
2022-03-21,Oeste,Ropa Formal,1105.12,252.21,0,572,103
2022-03-21,Oeste,Deportivo,609.45,121.86,0,330,55
2022-03-21,Oeste,Accesorios,523.3,135.24,0,285,47
2022-03-21,Centro,Ropa Casual,1168.81,371.5,0,597,115
2022-03-21,Centro,Ropa Formal,1430.1317920519718,457.34,0,766,144
2022-03-21,Centro,Deportivo,1110.19,317.92,0,564,102
2022-03-21,Centro,Accesorios,863.121,245.2,5,415,89
2022-03-22,Norte,Ropa Casual,921.22,241.44,0,417,88
2022-03-22,Norte,Ropa Formal,1247.17,277.8914266071257,0,624,126
2022-03-22,Norte,Deportivo,807.2505,202.35,5,408,73
2022-03-22,Norte,Accesorios,564.95,132.07,0,270,55
2022-03-22,Sur,Ropa Casual,698.5020000000001,164.8,5,341,69
2022-03-22,Sur,Ropa Formal,886.391,137.7,10,413,74
2022-03-22,Sur,Deportivo,353.1162678959837,142.75,10,161,33
2022-03-22,Sur,Accesorios,339.81200000000007,69.17,10,160,22
2022-03-22,Este,Ropa Casual,934.4055,249.23,5,454,91
2022-03-22,Este,Ropa Formal,872.6235,191.12,5,422,84
2022-03-22,Este,Deportivo,749.931,145.15,5,346,76
2022-03-22,Este,Accesorios,568.97,150.43,0,307,52
2022-03-22,Oeste,Ropa Casual,944.89,188.84,0,502,93
2022-03-22,Oeste,Ropa Formal,902.253,242.35,10,440,88
2022-03-22,Oeste,Deportivo,752.86,169.87,0,373,72
2022-03-22,Oeste,Accesorios,432.50550000000004,131.04,5,187,44
2022-03-22,Centro,Ropa Casual,1529.577,332.42,5,717,150
2022-03-22,Centro,Ropa Formal,1713.684,394.1,5,811,163
2022-03-22,Centro,Deportivo,1076.46,299.54,0,550,113
2022-03-22,Centro,Accesorios,721.17,202.85,0,397,77
2022-03-23,Norte,Ropa Casual,1097.16,277.28,0,513,112
2022-03-23,Norte,Ropa Formal,1165.87,241.39,0,573,110
2022-03-23,Norte,Deportivo,679.66,180.35,0,326,72
2022-03-23,Norte,Accesorios,517.16,145.38,0,194,51
2022-03-23,Sur,Ropa Casual,581.84,116.4,0,278,62
2022-03-23,Sur,Ropa Formal,848.04,150.26,0,404,80
2022-03-23,Sur,Deportivo,370.1742002594443,63.18,0,233,39
2022-03-23,Sur,Accesorios,303.19,84.79,0,157,33
2022-03-23,Este,Ropa Casual,728.95,193.48,0,406,74
2022-03-23,Este,Ropa Formal,963.14,312.55,0,483,100
2022-03-23,Este,Deportivo,804.99,136.64681003910948,0,423,82
2022-03-23,Este,Accesorios,516.3165,110.92668031640495,5,252,50
2022-03-23,Oeste,Ropa Casual,1058.55,193.51248118862853,0,541,98
2022-03-23,Oeste,Ropa Formal,951.91,297.55,0,476,98
2022-03-23,Oeste,Deportivo,664.5554999999999,122.09,5,339,61
2022-03-23,Oeste,Accesorios,463.74300000000005,145.38,5,213,43
2022-03-23,Centro,Ropa Casual,1284.734573072931,383.92,0,728,147
2022-03-23,Centro,Ropa Formal,1780.66,429.61,0,901,181
2022-03-23,Centro,Deportivo,1129.3485,247.53,5,529,100
2022-03-23,Centro,Accesorios,770.21,198.21,0,373,80
2022-03-24,Norte,Ropa Casual,1137.7485,296.75,5,514,105
2022-03-24,Norte,Ropa Formal,1032.52,266.4153015109745,0,506,100
2022-03-24,Norte,Deportivo,717.58,172.55,0,375,76
2022-03-24,Norte,Accesorios,522.82,149.67,0,266,50
2022-03-24,Sur,Ropa Casual,811.72,114.0715799821772,0,378,80
2022-03-24,Sur,Ropa Formal,541.75,136.86,0,253,53
2022-03-24,Sur,Deportivo,495.15,104.42,0,224,46
2022-03-24,Sur,Accesorios,409.25500000000005,51.68,10,209,37
2022-03-24,Este,Ropa Casual,838.53,186.72611875196213,0,440,96
2022-03-24,Este,Ropa Formal,946.5015,216.27,5,472,81
2022-03-24,Este,Deportivo,639.01,205.04,0,326,65
2022-03-24,Este,Accesorios,628.99,142.18,0,304,66
2022-03-24,Oeste,Ropa Casual,798.37,253.74,0,428,79
2022-03-24,Oeste,Ropa Formal,1060.5713998889707,329.9,5,569,108
2022-03-24,Oeste,Deportivo,735.12,171.29,0,395,72
2022-03-24,Oeste,Accesorios,608.076,91.01,5,242,67
2022-03-24,Centro,Ropa Casual,1074.5612044960092,380.51,0,591,114
2022-03-24,Centro,Ropa Formal,1596.0927231691026,411.97,0,834,178
2022-03-24,Centro,Deportivo,1127.67,296.23,0,588,110
2022-03-24,Centro,Accesorios,861.59,191.06644811525013,0,414,76
2022-03-25,Norte,Ropa Casual,882.147,252.91,5,416,74
2022-03-25,Norte,Ropa Formal,1384.5370000000003,280.48,10,595,128
2022-03-25,Norte,Deportivo,930.9740000000002,187.67,10,405,74
2022-03-25,Norte,Accesorios,572.2310000000001,146.75,10,263,51
2022-03-25,Sur,Ropa Casual,911.664,185.68,20,359,79
2022-03-25,Sur,Ropa Formal,875.602,153.16,30,345,67
2022-03-25,Sur,Deportivo,810.036,68.35,20,324,70
2022-03-25,Sur,Accesorios,387.2111399296437,80.67,20,169,27
2022-03-25,Este,Ropa Casual,1301.82,286.38,30,492,101
2022-03-25,Este,Ropa Formal,1000.7800000000001,199.54,10,443,97
2022-03-25,Este,Deportivo,986.979,146.94,5,491,90
2022-03-25,Este,Accesorios,733.596,146.37,20,320,62
2022-03-25,Oeste,Ropa Casual,1010.064,181.97,20,411,87
2022-03-25,Oeste,Ropa Formal,1060.272,256.07,20,424,91
2022-03-25,Oeste,Deportivo,737.8455,219.24,5,400,65
2022-03-25,Oeste,Accesorios,596.4839999999999,127.42,20,264,45
2022-03-25,Centro,Ropa Casual,1380.3509999999999,356.05,5,668,129
2022-03-25,Centro,Ropa Formal,1835.6205000000002,421.3,5,892,178
2022-03-25,Centro,Deportivo,1139.4477939149608,270.42,10,588,114
2022-03-25,Centro,Accesorios,874.797,214.75,10,396,75
2022-03-26,Norte,Ropa Casual,1139.9489999999998,263.33,15,504,96
2022-03-26,Norte,Ropa Formal,1018.63,318.08,0,514,106
2022-03-26,Norte,Deportivo,719.2099999999999,189.62,15,312,61
2022-03-26,Norte,Accesorios,641.9270000000001,158.93,10,288,56
2022-03-26,Sur,Ropa Casual,609.46,147.24,0,304,49
2022-03-26,Sur,Ropa Formal,757.7130000000001,95.86,10,340,67
2022-03-26,Sur,Deportivo,503.35,133.07891217267783,0,226,49
2022-03-26,Sur,Accesorios,392.4,56.91,0,172,38
2022-03-26,Este,Ropa Casual,820.41,173.39,0,445,83
2022-03-26,Este,Ropa Formal,1038.587,234.81,10,487,93
2022-03-26,Este,Deportivo,810.975,140.83,10,385,72
2022-03-26,Este,Accesorios,519.024,108.5817989866625,20,188,41
2022-03-26,Oeste,Ropa Casual,1090.9250000000002,156.69,10,524,105
2022-03-26,Oeste,Ropa Formal,1137.9364999999998,217.31,15,481,100
2022-03-26,Oeste,Deportivo,835.1874999999999,158.14,15,352,73
2022-03-26,Oeste,Accesorios,564.212,122.44,10,256,60
2022-03-26,Centro,Ropa Casual,1616.187,390.03,15,707,138
2022-03-26,Centro,Ropa Formal,1603.9980000000003,461.56,10,752,154
2022-03-26,Centro,Deportivo,1261.992,260.79,20,512,104
2022-03-26,Centro,Accesorios,875.4119999999999,199.47,20,394,68
2022-03-27,Norte,Ropa Casual,890.08,219.28778458967994,0,452,90
2022-03-27,Norte,Ropa Formal,1094.5770000000002,238.42,10,525,103
2022-03-27,Norte,Deportivo,767.9,192.1,0,393,83
2022-03-27,Norte,Accesorios,803.4704999999999,151.17,15,324,70
2022-03-27,Sur,Ropa Casual,830.5759999999999,139.86,15,374,67
2022-03-27,Sur,Ropa Formal,747.461,126.41,10,330,67
2022-03-27,Sur,Deportivo,616.1320000000001,125.14,10,269,52
2022-03-27,Sur,Accesorios,402.1465284592328,84.69,15,171,38
2022-03-27,Este,Ropa Casual,1288.0670000000002,261.55,10,590,114
2022-03-27,Este,Ropa Formal,1171.8384999999998,222.84,15,495,107
2022-03-27,Este,Deportivo,704.952,155.61735977737885,20,276,66
2022-03-27,Este,Accesorios,515.7979999999999,109.69,15,186,41
2022-03-27,Oeste,Ropa Casual,779.4,165.96,0,424,85
2022-03-27,Oeste,Ropa Formal,993.68,226.8,0,484,102
2022-03-27,Oeste,Deportivo,720.698,167.07,10,336,71
